nodeId:ID(Intersection),longitude:double,latitude:double,:LABEL
13225,-60.0135332,-3.1043814,Intersection
13226,-60.0134107,-3.1048593,Intersection
13227,-60.0133597,-3.1050513,Intersection
13228,-60.0130297,-3.1073064,Intersection
13229,-60.0130962,-3.1083441,Intersection
13230,-60.0131071,-3.1085232,Intersection
13231,-60.0131120,-3.1086038,Intersection
13232,-60.0131243,-3.1088066,Intersection
13233,-60.0133659,-3.1043654,Intersection
13234,-48.8085973,-24.6777747,Intersection
13235,-48.8085125,-24.6777229,Intersection
13236,-48.8084636,-24.6776924,Intersection
13237,-48.8084156,-24.6776638,Intersection
13238,-48.8083620,-24.6776321,Intersection
13239,-48.8198341,-24.6967515,Intersection
13240,-48.8197885,-24.6968593,Intersection
13241,-48.8197412,-24.6969671,Intersection
13242,-48.8196695,-24.6971036,Intersection
13243,-48.8196212,-24.6972047,Intersection
13244,-48.8195837,-24.6972937,Intersection
13245,-48.8195381,-24.6974411,Intersection
13246,-48.8194670,-24.6977250,Intersection
13247,-48.8194321,-24.6978359,Intersection
13248,-48.8193939,-24.6979541,Intersection
13249,-48.8193530,-24.6980381,Intersection
13250,-48.8192792,-24.6981789,Intersection
13251,-48.8192001,-24.6983232,Intersection
13252,-48.8191532,-24.6983969,Intersection
13253,-48.8191029,-24.6984536,Intersection
13254,-48.8190392,-24.6985084,Intersection
13255,-48.8189580,-24.6985553,Intersection
13256,-48.8188735,-24.6985901,Intersection
13257,-48.8187663,-24.6986096,Intersection
13258,-48.8186576,-24.6986138,Intersection
13259,-48.8185819,-24.6986163,Intersection
13260,-48.8183921,-24.6986236,Intersection
13261,-48.8181594,-24.6986242,Intersection
13262,-48.8179683,-24.6986059,Intersection
13263,-48.8177115,-24.6985754,Intersection
13264,-48.8175304,-24.6985645,Intersection
13265,-48.8174104,-24.6985687,Intersection
13266,-48.8173065,-24.6985870,Intersection
13267,-48.8172300,-24.6986090,Intersection
13268,-48.8171496,-24.6986540,Intersection
13269,-48.8170315,-24.6987314,Intersection
13270,-48.8169242,-24.6988143,Intersection
13271,-48.8168659,-24.6988733,Intersection
13272,-48.8167734,-24.6989635,Intersection
13273,-48.8166741,-24.6990799,Intersection
13274,-48.8166185,-24.6991195,Intersection
13275,-48.8165635,-24.6991451,Intersection
13276,-48.8164609,-24.6991749,Intersection
13277,-48.8163462,-24.6991968,Intersection
13278,-48.8162564,-24.6992096,Intersection
13279,-48.8161524,-24.6992261,Intersection
13280,-48.8160747,-24.6992422,Intersection
13281,-48.8159788,-24.6992773,Intersection
13282,-48.8158554,-24.6993175,Intersection
13283,-48.8157320,-24.6993516,Intersection
13284,-48.8155295,-24.6993918,Intersection
13285,-48.8152023,-24.6994490,Intersection
13286,-48.8150950,-24.6994588,Intersection
13287,-48.8150051,-24.6994594,Intersection
13288,-48.8149213,-24.6994253,Intersection
13289,-48.8148770,-24.6993668,Intersection
13290,-48.8148616,-24.6992992,Intersection
13291,-48.8148576,-24.6992285,Intersection
13292,-48.8148522,-24.6991176,Intersection
13293,-48.8148361,-24.6990129,Intersection
13294,-48.8147838,-24.6989154,Intersection
13295,-48.8147114,-24.6988374,Intersection
13296,-48.8146149,-24.6987704,Intersection
13297,-48.8145009,-24.6987143,Intersection
13298,-48.8141495,-24.6985864,Intersection
13299,-48.8135581,-24.6984487,Intersection
13300,-48.8134132,-24.6984317,Intersection
13301,-48.8133113,-24.6984439,Intersection
13302,-48.8132429,-24.6984621,Intersection
13303,-48.8131370,-24.6985084,Intersection
13304,-48.8129760,-24.6985724,Intersection
13305,-48.8128929,-24.6986041,Intersection
13306,-48.8128258,-24.6986157,Intersection
13307,-48.8127266,-24.6986144,Intersection
13308,-48.8125992,-24.6985937,Intersection
13309,-48.8125201,-24.6985888,Intersection
13310,-48.8124463,-24.6985949,Intersection
13311,-48.8123792,-24.6986266,Intersection
13312,-48.8123068,-24.6986985,Intersection
13313,-48.8122116,-24.6988045,Intersection
13314,-48.8120849,-24.6989659,Intersection
13315,-48.8120319,-24.6990025,Intersection
13316,-48.8119789,-24.6990132,Intersection
13317,-48.8119327,-24.6990083,Intersection
13318,-48.8119045,-24.6989909,Intersection
13319,-48.8118656,-24.6989251,Intersection
13320,-48.8118012,-24.6987838,Intersection
13321,-48.8117100,-24.6986425,Intersection
13322,-48.8116162,-24.6985572,Intersection
13323,-48.8115008,-24.6984475,Intersection
13324,-48.8112762,-24.6982489,Intersection
13325,-48.8112178,-24.6982197,Intersection
13326,-48.8111535,-24.6982050,Intersection
13327,-48.8110556,-24.6982002,Intersection
13328,-48.8107176,-24.6981941,Intersection
13329,-48.8105205,-24.6981831,Intersection
13330,-48.8103716,-24.6981904,Intersection
13331,-48.8102455,-24.6982087,Intersection
13332,-48.8100927,-24.6982538,Intersection
13333,-48.8098399,-24.6983330,Intersection
13334,-48.8097279,-24.6983695,Intersection
13335,-48.8096374,-24.6984085,Intersection
13336,-48.8095361,-24.6984682,Intersection
13337,-48.8093524,-24.6986059,Intersection
13338,-48.8091163,-24.6987862,Intersection
13339,-48.8089728,-24.6989300,Intersection
13340,-48.8088883,-24.6990640,Intersection
13341,-48.8088253,-24.6991883,Intersection
13342,-48.8086523,-24.6994539,Intersection
13343,-48.8085222,-24.6996196,Intersection
13344,-48.8084525,-24.6996854,Intersection
13345,-48.8083868,-24.6997372,Intersection
13346,-48.8082983,-24.6997829,Intersection
13347,-48.8082084,-24.6997878,Intersection
13348,-48.8081574,-24.6997667,Intersection
13349,-48.8081206,-24.6997332,Intersection
13350,-48.8080897,-24.6996891,Intersection
13351,-48.8080495,-24.6996251,Intersection
13352,-48.8080176,-24.6995825,Intersection
13353,-48.8079710,-24.6995380,Intersection
13354,-48.8079020,-24.6994868,Intersection
13355,-48.8078228,-24.6994442,Intersection
13356,-48.8077484,-24.6994186,Intersection
13357,-48.8076726,-24.6993930,Intersection
13358,-48.8075969,-24.6993625,Intersection
13359,-48.8075298,-24.6993187,Intersection
13360,-48.8074379,-24.6992456,Intersection
13361,-48.8073756,-24.6992145,Intersection
13362,-48.8073018,-24.6991895,Intersection
13363,-48.8072006,-24.6991761,Intersection
13364,-48.8071047,-24.6991847,Intersection
13365,-48.8070323,-24.6992005,Intersection
13366,-48.8069598,-24.6992054,Intersection
13367,-48.8069035,-24.6991981,Intersection
13368,-48.8068472,-24.6991786,Intersection
13369,-48.8067935,-24.6991402,Intersection
13370,-48.8067546,-24.6990994,Intersection
13371,-48.8067124,-24.6990579,Intersection
13372,-48.8066574,-24.6990275,Intersection
13373,-48.8065998,-24.6990189,Intersection
13374,-48.8064911,-24.6990232,Intersection
13375,-48.8063530,-24.6990263,Intersection
13376,-48.8062195,-24.6989995,Intersection
13377,-48.8061465,-24.6989739,Intersection
13378,-48.8060841,-24.6989422,Intersection
13379,-48.8059755,-24.6988727,Intersection
13380,-48.8058789,-24.6987923,Intersection
13381,-48.8058219,-24.6987290,Intersection
13382,-48.8057756,-24.6986595,Intersection
13383,-48.8057549,-24.6985870,Intersection
13384,-48.8057522,-24.6985066,Intersection
13385,-48.8057683,-24.6984219,Intersection
13386,-48.8057770,-24.6983135,Intersection
13387,-48.8057703,-24.6982459,Intersection
13388,-48.8057515,-24.6981880,Intersection
13389,-48.8057186,-24.6980954,Intersection
13390,-48.8056851,-24.6980235,Intersection
13391,-48.8056677,-24.6979668,Intersection
13392,-48.8056563,-24.6978864,Intersection
13393,-48.8056415,-24.6977676,Intersection
13394,-48.8056362,-24.6975873,Intersection
13395,-48.8056228,-24.6974435,Intersection
13396,-48.8055933,-24.6973205,Intersection
13397,-48.8054940,-24.6972084,Intersection
13398,-48.8053787,-24.6971316,Intersection
13399,-48.8048932,-24.6968514,Intersection
13400,-48.8046089,-24.6966881,Intersection
13401,-48.8043085,-24.6965638,Intersection
13402,-48.8039973,-24.6964615,Intersection
13403,-48.8232663,-24.6995721,Intersection
13404,-48.8230813,-24.6996379,Intersection
13405,-48.8229324,-24.6996891,Intersection
13406,-48.8228036,-24.6997360,Intersection
13407,-48.8227131,-24.6997829,Intersection
13408,-48.8226199,-24.6998462,Intersection
13409,-48.8225374,-24.6999224,Intersection
13410,-48.8224047,-24.7000710,Intersection
13411,-48.8222739,-24.7001917,Intersection
13412,-48.8221116,-24.7003117,Intersection
13413,-48.8219225,-24.7004256,Intersection
13414,-48.8215953,-24.7006163,Intersection
13415,-48.8167204,-24.6989794,Intersection
13416,-48.8166346,-24.6990110,Intersection
13417,-48.8165467,-24.6990354,Intersection
13418,-48.8164321,-24.6990531,Intersection
13419,-48.8162926,-24.6990482,Intersection
13420,-48.8161947,-24.6990287,Intersection
13421,-48.8161109,-24.6989879,Intersection
13422,-48.8160438,-24.6989318,Intersection
13423,-48.8160096,-24.6988831,Intersection
13424,-48.8159928,-24.6988130,Intersection
13425,-48.8159895,-24.6987399,Intersection
13426,-48.8159734,-24.6985231,Intersection
13427,-48.8159318,-24.6983634,Intersection
13428,-48.8158581,-24.6982453,Intersection
13429,-48.8157749,-24.6981600,Intersection
13430,-48.8155496,-24.6979675,Intersection
13431,-48.8151071,-24.6975605,Intersection
13432,-48.8443948,-24.6804209,Intersection
13433,-48.8443827,-24.6805379,Intersection
13434,-48.8443679,-24.6806457,Intersection
13435,-48.8443451,-24.6808017,Intersection
13436,-48.8443290,-24.6809577,Intersection
13437,-48.8443170,-24.6810771,Intersection
13438,-48.8443123,-24.6811898,Intersection
13439,-48.8443176,-24.6813129,Intersection
13440,-48.8443391,-24.6814677,Intersection
13441,-48.8443921,-24.6818546,Intersection
13442,-48.8444142,-24.6819618,Intersection
13443,-48.8444306,-24.6820432,Intersection
13444,-48.8444377,-24.6821214,Intersection
13445,-48.8444471,-24.6822439,Intersection
13446,-48.8444658,-24.6823493,Intersection
13447,-48.8444960,-24.6824523,Intersection
13448,-48.8445121,-24.6825321,Intersection
13449,-48.8445175,-24.6826028,Intersection
13450,-48.8445148,-24.6827094,Intersection
13451,-48.8445081,-24.6828221,Intersection
13452,-48.8444860,-24.6829178,Intersection
13453,-48.8444558,-24.6830067,Intersection
13454,-48.8444155,-24.6830689,Intersection
13455,-48.8443257,-24.6831316,Intersection
13456,-48.8442774,-24.6831639,Intersection
13457,-48.8442238,-24.6832066,Intersection
13458,-48.8441896,-24.6832480,Intersection
13459,-48.8441721,-24.6832943,Intersection
13460,-48.8441554,-24.6833613,Intersection
13461,-48.8441245,-24.6835112,Intersection
13462,-48.8441071,-24.6836075,Intersection
13463,-48.8440575,-24.6836928,Intersection
13464,-48.8439958,-24.6837562,Intersection
13465,-48.8438697,-24.6838524,Intersection
13466,-48.8438234,-24.6838920,Intersection
13467,-48.8437799,-24.6839365,Intersection
13468,-48.8437289,-24.6839901,Intersection
13469,-48.8436665,-24.6840773,Intersection
13470,-48.8436230,-24.6841717,Intersection
13471,-48.8435613,-24.6843069,Intersection
13472,-48.8435130,-24.6844178,Intersection
13473,-48.8433869,-24.6846981,Intersection
13474,-48.8433521,-24.6848151,Intersection
13475,-48.8433346,-24.6849223,Intersection
13476,-48.8433319,-24.6849583,Intersection
13477,-48.8433252,-24.6849927,Intersection
13478,-48.8433051,-24.6850539,Intersection
13479,-48.8432461,-24.6851612,Intersection
13480,-48.8431630,-24.6853439,Intersection
13481,-48.8431120,-24.6854634,Intersection
13482,-48.8431039,-24.6856193,Intersection
13483,-48.8431442,-24.6857924,Intersection
13484,-48.8432622,-24.6859983,Intersection
13485,-48.8433239,-24.6861470,Intersection
13486,-48.8433427,-24.6862176,Intersection
13487,-48.8433427,-24.6863078,Intersection
13488,-48.8433212,-24.6864991,Intersection
13489,-48.8433252,-24.6866782,Intersection
13490,-48.8433306,-24.6868306,Intersection
13491,-48.8433494,-24.6869451,Intersection
13492,-48.8433990,-24.6870426,Intersection
13493,-48.8434432,-24.6870791,Intersection
13494,-48.8437785,-24.6872839,Intersection
13495,-48.8438295,-24.6873241,Intersection
13496,-48.8438778,-24.6873722,Intersection
13497,-48.8439167,-24.6874246,Intersection
13498,-48.8439683,-24.6874782,Intersection
13499,-48.8440260,-24.6875196,Intersection
13500,-48.8440937,-24.6875568,Intersection
13501,-48.8441869,-24.6875848,Intersection
13502,-48.8442747,-24.6876256,Intersection
13503,-48.8444155,-24.6877091,Intersection
13504,-48.8445161,-24.6877901,Intersection
13505,-48.8445812,-24.6878413,Intersection
13506,-48.8446771,-24.6879016,Intersection
13507,-48.8447468,-24.6879315,Intersection
13508,-48.8448367,-24.6879589,Intersection
13509,-48.8450070,-24.6880016,Intersection
13510,-48.8450807,-24.6880466,Intersection
13511,-48.8451337,-24.6881088,Intersection
13512,-48.8451666,-24.6881758,Intersection
13513,-48.8451880,-24.6882611,Intersection
13514,-48.8452175,-24.6884317,Intersection
13515,-48.8452511,-24.6886169,Intersection
13516,-48.8452879,-24.6887357,Intersection
13517,-48.8453315,-24.6888076,Intersection
13518,-48.8454241,-24.6889020,Intersection
13519,-48.8456668,-24.6891092,Intersection
13520,-48.8458036,-24.6892055,Intersection
13521,-48.8458787,-24.6892317,Intersection
13522,-48.8459504,-24.6892420,Intersection
13523,-48.8460597,-24.6892475,Intersection
13524,-48.8461643,-24.6892652,Intersection
13525,-48.8462609,-24.6893163,Intersection
13526,-48.8465613,-24.6895296,Intersection
13527,-48.8467491,-24.6896600,Intersection
13528,-48.8468054,-24.6897075,Intersection
13529,-48.8468671,-24.6897782,Intersection
13530,-48.8468979,-24.6898622,Intersection
13531,-48.8469180,-24.6899944,Intersection
13532,-48.8469227,-24.6900548,Intersection
13533,-48.8469348,-24.6901266,Intersection
13534,-48.8469549,-24.6901924,Intersection
13535,-48.8469945,-24.6902589,Intersection
13536,-48.8470575,-24.6903277,Intersection
13537,-48.8471105,-24.6903813,Intersection
13538,-48.8471393,-24.6904148,Intersection
13539,-48.8471648,-24.6904642,Intersection
13540,-48.8471712,-24.6905172,Intersection
13541,-48.8471715,-24.6906500,Intersection
13542,-48.8471755,-24.6907060,Intersection
13543,-48.8471950,-24.6907444,Intersection
13544,-48.8472315,-24.6907752,Intersection
13545,-48.8472781,-24.6907944,Intersection
13546,-48.8473231,-24.6908169,Intersection
13547,-48.8473579,-24.6908456,Intersection
13548,-48.8473797,-24.6908690,Intersection
13549,-48.8474089,-24.6909095,Intersection
13550,-48.8474706,-24.6909906,Intersection
13551,-48.8475189,-24.6910396,Intersection
13552,-48.8475631,-24.6910695,Intersection
13553,-48.8476282,-24.6910990,Intersection
13554,-48.8477871,-24.6911666,Intersection
13555,-48.8478850,-24.6912269,Intersection
13556,-48.8479681,-24.6913049,Intersection
13557,-48.8480902,-24.6914341,Intersection
13558,-48.8483450,-24.6916510,Intersection
13559,-48.8189024,-24.6671278,Intersection
13560,-48.8195783,-24.6669998,Intersection
13561,-48.8198921,-24.6669413,Intersection
13562,-48.8200571,-24.6668962,Intersection
13563,-48.8201764,-24.6668609,Intersection
13564,-48.8203260,-24.6667950,Intersection
13565,-48.8206606,-24.6666403,Intersection
13566,-48.8209395,-24.6665123,Intersection
13567,-48.8210817,-24.6664428,Intersection
13568,-48.8212614,-24.6663441,Intersection
13569,-48.8214216,-24.6662649,Intersection
13570,-48.8215262,-24.6662271,Intersection
13571,-48.8217334,-24.6661509,Intersection
13572,-48.8218468,-24.6661132,Intersection
13573,-48.8220446,-24.6660382,Intersection
13574,-48.8222109,-24.6659675,Intersection
13575,-48.8224778,-24.6658298,Intersection
13576,-48.8226333,-24.6657396,Intersection
13577,-48.8227131,-24.6656988,Intersection
13578,-48.8228218,-24.6656531,Intersection
13579,-48.8229485,-24.6656141,Intersection
13580,-48.8231604,-24.6655495,Intersection
13581,-48.8233213,-24.6655129,Intersection
13582,-48.8237424,-24.6653874,Intersection
13583,-48.8238973,-24.6653441,Intersection
13584,-48.8240059,-24.6653185,Intersection
13585,-48.8241085,-24.6653045,Intersection
13586,-48.8242440,-24.6653009,Intersection
13587,-48.8244680,-24.6653057,Intersection
13588,-48.8246959,-24.6653118,Intersection
13589,-48.8248086,-24.6653167,Intersection
13590,-48.8249360,-24.6653435,Intersection
13591,-48.8250621,-24.6653740,Intersection
13592,-48.8251922,-24.6654118,Intersection
13593,-48.8253169,-24.6654398,Intersection
13594,-48.8255019,-24.6654739,Intersection
13595,-48.8256629,-24.6654934,Intersection
13596,-48.8258426,-24.6655190,Intersection
13597,-48.8259901,-24.6655519,Intersection
13598,-48.8263120,-24.6656409,Intersection
13599,-48.8267475,-24.6657396,Intersection
13600,-48.8391423,-24.6953308,Intersection
13601,-48.8389894,-24.6953722,Intersection
13602,-48.8387910,-24.6954282,Intersection
13603,-48.8386448,-24.6954782,Intersection
13604,-48.8385107,-24.6955525,Intersection
13605,-48.8383658,-24.6956744,Intersection
13606,-48.8382357,-24.6958717,Intersection
13607,-48.8380265,-24.6962007,Intersection
13608,-48.8378361,-24.6964834,Intersection
13609,-48.8375196,-24.6970183,Intersection
13610,-48.8374203,-24.6971791,Intersection
13611,-48.8373506,-24.6973266,Intersection
13612,-48.8373131,-24.6974070,Intersection
13613,-48.8372447,-24.6975166,Intersection
13614,-48.8372044,-24.6975733,Intersection
13615,-48.8371347,-24.6976458,Intersection
13616,-48.8370515,-24.6977031,Intersection
13617,-48.8369322,-24.6977579,Intersection
13618,-48.8367699,-24.6978432,Intersection
13619,-48.8366693,-24.6979309,Intersection
13620,-48.8366237,-24.6980162,Intersection
13621,-48.8365433,-24.6986254,Intersection
13622,-48.8365138,-24.6987814,Intersection
13623,-48.8364561,-24.6989251,Intersection
13624,-48.8363488,-24.6991347,Intersection
13625,-48.8362791,-24.6992980,Intersection
13626,-48.8362683,-24.6994076,Intersection
13627,-48.8362858,-24.6995429,Intersection
13628,-48.8363052,-24.6996190,Intersection
13629,-48.8363233,-24.6997086,Intersection
13630,-48.8363341,-24.6997914,Intersection
13631,-48.8363394,-24.6998822,Intersection
13632,-48.8363528,-24.6999717,Intersection
13633,-48.8363723,-24.7000881,Intersection
13634,-48.8363924,-24.7002197,Intersection
13635,-48.8364011,-24.7002922,Intersection
13636,-48.8364051,-24.7004043,Intersection
13637,-48.8363957,-24.7004841,Intersection
13638,-48.8363669,-24.7005468,Intersection
13639,-48.8362965,-24.7006212,Intersection
13640,-48.8362107,-24.7006626,Intersection
13641,-48.8360833,-24.7006882,Intersection
13642,-48.8359733,-24.7006857,Intersection
13643,-48.8358553,-24.7006632,Intersection
13644,-48.8355978,-24.7005761,Intersection
13645,-48.8354811,-24.7005346,Intersection
13646,-48.8353939,-24.7005085,Intersection
13647,-48.8352974,-24.7004932,Intersection
13648,-48.8351391,-24.7004859,Intersection
13649,-48.8349286,-24.7004798,Intersection
13650,-48.8347475,-24.7004664,Intersection
13651,-48.8345893,-24.7004749,Intersection
13652,-48.8341816,-24.7005298,Intersection
13653,-48.8339335,-24.7005749,Intersection
13654,-48.8337833,-24.7005724,Intersection
13655,-48.8336492,-24.7005188,Intersection
13656,-48.8334695,-24.7004286,Intersection
13657,-48.8332254,-24.7003360,Intersection
13658,-48.8330162,-24.7002995,Intersection
13659,-48.8328230,-24.7003068,Intersection
13660,-48.8325816,-24.7003604,Intersection
13661,-60.0116278,-3.1159649,Intersection
13662,-43.5174398,-22.6511661,Intersection
13663,-43.5174117,-22.6515925,Intersection
13664,-43.5172682,-22.6521309,Intersection
13665,-43.5172561,-22.6522290,Intersection
13666,-43.5172816,-22.6523444,Intersection
13667,-43.5173285,-22.6524384,Intersection
13668,-43.5173875,-22.6525294,Intersection
13669,-43.5174666,-22.6526111,Intersection
13670,-43.5175330,-22.6526717,Intersection
13671,-43.5175686,-22.6527386,Intersection
13672,-43.5175806,-22.6528475,Intersection
13673,-43.5175511,-22.6530603,Intersection
13674,-43.5175753,-22.6533252,Intersection
13675,-43.5176564,-22.6535870,Intersection
13676,-43.5176960,-22.6536482,Intersection
13677,-43.5177516,-22.6536792,Intersection
13678,-43.5178079,-22.6536829,Intersection
13679,-43.5178871,-22.6536724,Intersection
13680,-43.5179763,-22.6536628,Intersection
13681,-43.5180903,-22.6536804,Intersection
13682,-43.5195219,-22.6544632,Intersection
13683,-43.5195916,-22.6545545,Intersection
13684,-43.5196305,-22.6546563,Intersection
13685,-43.5196245,-22.6547745,Intersection
13686,-43.5196131,-22.6548627,Intersection
13687,-43.5195775,-22.6549762,Intersection
13688,-43.5195467,-22.6550239,Intersection
13689,-43.5194736,-22.6550703,Intersection
13690,-43.5192215,-22.6551111,Intersection
13691,-43.5190149,-22.6551600,Intersection
13692,-43.5189740,-22.6551872,Intersection
13693,-43.5189465,-22.6552312,Intersection
13694,-43.5189177,-22.6553333,Intersection
13695,-43.5189177,-22.6555808,Intersection
13696,-43.5189331,-22.6556761,Intersection
13697,-43.5189680,-22.6557281,Intersection
13698,-43.5190156,-22.6557869,Intersection
13699,-43.5191383,-22.6558970,Intersection
13700,-43.5192838,-22.6559911,Intersection
13701,-43.5193656,-22.6560449,Intersection
13702,-43.5194360,-22.6560666,Intersection
13703,-43.5195172,-22.6560697,Intersection
13704,-43.5202574,-22.6558450,Intersection
13705,-43.5203118,-22.6558190,Intersection
13706,-43.5204519,-22.6557287,Intersection
13707,-43.5205619,-22.6556916,Intersection
13708,-43.5206679,-22.6556916,Intersection
13709,-43.5210092,-22.6557070,Intersection
13710,-43.5216106,-22.6556780,Intersection
13711,-43.5217944,-22.6556804,Intersection
13712,-43.5219406,-22.6556780,Intersection
13713,-43.5222524,-22.6557374,Intersection
13714,-43.5228384,-22.6558735,Intersection
13715,-43.5233320,-22.6560229,Intersection
13716,-43.5234050,-22.6560610,Intersection
13717,-43.5235405,-22.6561507,Intersection
13718,-43.5237048,-22.6562559,Intersection
13719,-43.5238302,-22.6563221,Intersection
13720,-43.5240085,-22.6563716,Intersection
13721,-43.5242976,-22.6564372,Intersection
13722,-43.5244122,-22.6564793,Intersection
13723,-43.5245222,-22.6565412,Intersection
13724,-43.5246214,-22.6566173,Intersection
13725,-43.5247260,-22.6567145,Intersection
13726,-43.5247921,-22.6567924,Intersection
13727,-43.5249185,-22.6570127,Intersection
13728,-43.5252953,-22.6577089,Intersection
13729,-43.5257734,-22.6585009,Intersection
13730,-43.5259330,-22.6587373,Intersection
13731,-43.5260135,-22.6588895,Intersection
13732,-43.5260323,-22.6589725,Intersection
13733,-43.5260376,-22.6590257,Intersection
13734,-43.5260376,-22.6591036,Intersection
13735,-43.5260356,-22.6591624,Intersection
13736,-43.5221189,-22.6610553,Intersection
13737,-43.5221390,-22.6612298,Intersection
13738,-43.5221592,-22.6614006,Intersection
13739,-43.5221793,-22.6616766,Intersection
13740,-43.5221846,-22.6619674,Intersection
13741,-43.5221846,-22.6621072,Intersection
13742,-43.5221900,-22.6622149,Intersection
13743,-43.5222034,-22.6623696,Intersection
13744,-43.5222302,-22.6627297,Intersection
13745,-43.5222544,-22.6628993,Intersection
13746,-43.5222772,-22.6630416,Intersection
13747,-43.5223308,-22.6633126,Intersection
13748,-43.5223402,-22.6634438,Intersection
13749,-43.5223617,-22.6636715,Intersection
13750,-43.5223643,-22.6639920,Intersection
13751,-43.5223617,-22.6643627,Intersection
13752,-43.5223643,-22.6644187,Intersection
13753,-43.5223757,-22.6644713,Intersection
13754,-43.5223932,-22.6645434,Intersection
13755,-43.5224140,-22.6646052,Intersection
13756,-43.5224421,-22.6646776,Intersection
13757,-43.5224797,-22.6647358,Intersection
13758,-43.5225856,-22.6648373,Intersection
13759,-43.5227090,-22.6649029,Intersection
13760,-43.5228311,-22.6649524,Intersection
13761,-43.5230456,-22.6650303,Intersection
13762,-43.5235888,-22.6651912,Intersection
13763,-43.5237041,-22.6652296,Intersection
13764,-43.5238208,-22.6652791,Intersection
13765,-43.5239093,-22.6653298,Intersection
13766,-43.5239469,-22.6653570,Intersection
13767,-43.5239898,-22.6653966,Intersection
13768,-43.5240253,-22.6654412,Intersection
13769,-43.5240635,-22.6655167,Intersection
13770,-43.5240877,-22.6655971,Intersection
13771,-43.5241896,-22.6659337,Intersection
13772,-43.5242634,-22.6661045,Intersection
13773,-43.5244982,-22.6674326,Intersection
13774,-43.5244948,-22.6674599,Intersection
13775,-43.5244904,-22.6676409,Intersection
13776,-43.5244837,-22.6676769,Intersection
13777,-43.5238226,-22.6692597,Intersection
13778,-43.5236694,-22.6695768,Intersection
13779,-43.5236532,-22.6696011,Intersection
13780,-43.5235908,-22.6696710,Intersection
13781,-43.5235392,-22.6697131,Intersection
13782,-43.5234144,-22.6697737,Intersection
13783,-43.5232830,-22.6698133,Intersection
13784,-43.5231449,-22.6698319,Intersection
13785,-43.5229799,-22.6698331,Intersection
13786,-43.5228498,-22.6698121,Intersection
13787,-43.5227412,-22.6697824,Intersection
13788,-43.5226071,-22.6697329,Intersection
13789,-43.5224113,-22.6696005,Intersection
13790,-43.5222772,-22.6694891,Intersection
13791,-43.5220841,-22.6692713,Intersection
13792,-43.5219546,-22.6691290,Intersection
13793,-43.5218997,-22.6690869,Intersection
13794,-43.5217937,-22.6690256,Intersection
13795,-43.5216871,-22.6689669,Intersection
13796,-43.5215476,-22.6689075,Intersection
13797,-43.5213907,-22.6688555,Intersection
13798,-43.5212553,-22.6688097,Intersection
13799,-43.5211547,-22.6687590,Intersection
13800,-43.5210367,-22.6686798,Intersection
13801,-43.5209374,-22.6685808,Intersection
13802,-43.5207725,-22.6684149,Intersection
13803,-43.5207000,-22.6683135,Intersection
13804,-43.5206437,-22.6682702,Intersection
13805,-43.5205860,-22.6682318,Intersection
13806,-43.5204908,-22.6681959,Intersection
13807,-43.5203581,-22.6682009,Intersection
13808,-43.5202079,-22.6682900,Intersection
13809,-43.5198551,-22.6685065,Intersection
13810,-43.5197774,-22.6685177,Intersection
13811,-43.5196365,-22.6684966,Intersection
13812,-43.5194233,-22.6684892,Intersection
13813,-43.5192624,-22.6685238,Intersection
13814,-43.5191336,-22.6685127,Intersection
13815,-43.5189338,-22.6684743,Intersection
13816,-43.5188024,-22.6684119,Intersection
13817,-43.5187340,-22.6684026,Intersection
13818,-43.5179481,-22.6686624,Intersection
13819,-43.5172507,-22.6688778,Intersection
13820,-43.5162824,-22.6691698,Intersection
13821,-43.5160652,-22.6692416,Intersection
13822,-43.5159230,-22.6693233,Intersection
13823,-43.5152686,-22.6698232,Intersection
13824,-43.5151801,-22.6699296,Intersection
13825,-43.5150754,-22.6700856,Intersection
13826,-43.5150566,-22.6702341,Intersection
13827,-43.5149145,-22.6705484,Intersection
13828,-43.5147053,-22.6710236,Intersection
13829,-43.5146570,-22.6711795,Intersection
13830,-43.5146007,-22.6715482,Intersection
13831,-43.5144465,-22.6719604,Intersection
13832,-43.5144103,-22.6721020,Intersection
13833,-48.8727745,-24.6737514,Intersection
13834,-48.8727692,-24.6739354,Intersection
13835,-48.8727531,-24.6743058,Intersection
13836,-48.8727638,-24.6744448,Intersection
13837,-48.8728336,-24.6746739,Intersection
13838,-48.8730186,-24.6752003,Intersection
13839,-48.8730615,-24.6753441,Intersection
13840,-48.8731393,-24.6757609,Intersection
13841,-48.8731608,-24.6758901,Intersection
13842,-48.8731554,-24.6760290,Intersection
13843,-48.8731125,-24.6762727,Intersection
13844,-48.8730454,-24.6764092,Intersection
13845,-48.8729221,-24.6765165,Intersection
13846,-48.8727799,-24.6766724,Intersection
13847,-48.8726753,-24.6768699,Intersection
13848,-48.8726458,-24.6769917,Intersection
13849,-48.8726458,-24.6771331,Intersection
13850,-48.8726297,-24.6774524,Intersection
13851,-48.8725922,-24.6775815,Intersection
13852,-48.8724849,-24.6777278,Intersection
13853,-48.8724312,-24.6778448,Intersection
13854,-48.8724205,-24.6779764,Intersection
13855,-48.8724420,-24.6781762,Intersection
13856,-48.8724205,-24.6782957,Intersection
13857,-48.8723481,-24.6784370,Intersection
13858,-48.8719940,-24.6787368,Intersection
